Step,arm_std,original_ppo_debug - PPO/arm_mean_exploration__MIN,original_ppo_debug - PPO/arm_mean_exploration__MAX
3816,0.556378185749054,0.556378185749054,0.556378185749054
3818,0.5563533306121826,0.5563533306121826,0.5563533306121826
3819,0.5568398833274841,0.5568398833274841,0.5568398833274841
3822,0.5560400485992432,0.5560400485992432,0.5560400485992432
3824,0.5555060505867004,0.5555060505867004,0.5555060505867004
3825,0.5550820827484131,0.5550820827484131,0.5550820827484131
3826,0.5551850199699402,0.5551850199699402,0.5551850199699402
3827,0.5555188059806824,0.5555188059806824,0.5555188059806824
3830,0.5556888580322266,0.5556888580322266,0.5556888580322266
3831,0.5555552244186401,0.5555552244186401,0.5555552244186401
3833,0.5549259781837463,0.5549259781837463,0.5549259781837463
3834,0.5549123883247375,0.5549123883247375,0.5549123883247375
3836,0.5557803511619568,0.5557803511619568,0.5557803511619568
3837,0.5559769868850708,0.5559769868850708,0.5559769868850708
3839,0.5561677813529968,0.5561677813529968,0.5561677813529968
3841,0.5567499995231628,0.5567499995231628,0.5567499995231628
3850,0.5574918389320374,0.5574918389320374,0.5574918389320374
3851,0.5577054023742676,0.5577054023742676,0.5577054023742676
3854,0.559485912322998,0.559485912322998,0.559485912322998
3856,0.5593792796134949,0.5593792796134949,0.5593792796134949
3858,0.5598902702331543,0.5598902702331543,0.5598902702331543
3861,0.5583274364471436,0.5583274364471436,0.5583274364471436
3862,0.5571809411048889,0.5571809411048889,0.5571809411048889
3863,0.5567131042480469,0.5567131042480469,0.5567131042480469
3864,0.5566694736480713,0.5566694736480713,0.5566694736480713
3869,0.5581520199775696,0.5581520199775696,0.5581520199775696
3871,0.5587355494499207,0.5587355494499207,0.5587355494499207
3872,0.5590141415596008,0.5590141415596008,0.5590141415596008
3877,0.5584502220153809,0.5584502220153809,0.5584502220153809
3878,0.5587811470031738,0.5587811470031738,0.5587811470031738
3879,0.5588477849960327,0.5588477849960327,0.5588477849960327
3880,0.5593648552894592,0.5593648552894592,0.5593648552894592
3882,0.5600952506065369,0.5600952506065369,0.5600952506065369
3884,0.5599068403244019,0.5599068403244019,0.5599068403244019
3886,0.5600269436836243,0.5600269436836243,0.5600269436836243
3888,0.5594093799591064,0.5594093799591064,0.5594093799591064
3890,0.5584695935249329,0.5584695935249329,0.5584695935249329
3893,0.5573642253875732,0.5573642253875732,0.5573642253875732
3894,0.5578811764717102,0.5578811764717102,0.5578811764717102
3895,0.5582165122032166,0.5582165122032166,0.5582165122032166
3896,0.5580441951751709,0.5580441951751709,0.5580441951751709
3898,0.557103157043457,0.557103157043457,0.557103157043457
3900,0.5565856099128723,0.5565856099128723,0.5565856099128723
3902,0.5569769144058228,0.5569769144058228,0.5569769144058228
3905,0.5565822124481201,0.5565822124481201,0.5565822124481201
3908,0.5558194518089294,0.5558194518089294,0.5558194518089294
3909,0.5556890964508057,0.5556890964508057,0.5556890964508057
3911,0.5558313727378845,0.5558313727378845,0.5558313727378845
3913,0.5564025044441223,0.5564025044441223,0.5564025044441223
3915,0.5565722584724426,0.5565722584724426,0.5565722584724426
3918,0.5566052794456482,0.5566052794456482,0.5566052794456482
3920,0.5563147664070129,0.5563147664070129,0.5563147664070129
3921,0.5565757751464844,0.5565757751464844,0.5565757751464844
3922,0.5567384362220764,0.5567384362220764,0.5567384362220764
3924,0.5558727383613586,0.5558727383613586,0.5558727383613586
3926,0.5552035570144653,0.5552035570144653,0.5552035570144653
3928,0.5556721687316895,0.5556721687316895,0.5556721687316895
3930,0.5554605722427368,0.5554605722427368,0.5554605722427368
3931,0.5553622245788574,0.5553622245788574,0.5553622245788574
3932,0.5552204847335815,0.5552204847335815,0.5552204847335815
3933,0.5553487539291382,0.5553487539291382,0.5553487539291382
3934,0.5557249784469604,0.5557249784469604,0.5557249784469604
3935,0.5557201504707336,0.5557201504707336,0.5557201504707336
3938,0.5551424622535706,0.5551424622535706,0.5551424622535706
3939,0.5549920797348022,0.5549920797348022,0.5549920797348022
3942,0.5546519756317139,0.5546519756317139,0.5546519756317139
3943,0.5545091032981873,0.5545091032981873,0.5545091032981873
3944,0.5545635223388672,0.5545635223388672,0.5545635223388672
3945,0.5544446706771851,0.5544446706771851,0.5544446706771851
3947,0.5535966753959656,0.5535966753959656,0.5535966753959656
3951,0.5537850856781006,0.5537850856781006,0.5537850856781006
3952,0.5539419054985046,0.5539419054985046,0.5539419054985046
3954,0.5540347695350647,0.5540347695350647,0.5540347695350647
3956,0.5540567636489868,0.5540567636489868,0.5540567636489868
3957,0.5535345077514648,0.5535345077514648,0.5535345077514648
3959,0.552487850189209,0.552487850189209,0.552487850189209
3960,0.5521876215934753,0.5521876215934753,0.5521876215934753
3961,0.5518077611923218,0.5518077611923218,0.5518077611923218
3962,0.5516349077224731,0.5516349077224731,0.5516349077224731
3963,0.5515414476394653,0.5515414476394653,0.5515414476394653
3967,0.5509732961654663,0.5509732961654663,0.5509732961654663
3969,0.5507832169532776,0.5507832169532776,0.5507832169532776
3971,0.5508923530578613,0.5508923530578613,0.5508923530578613
3973,0.5505759716033936,0.5505759716033936,0.5505759716033936
3975,0.550873339176178,0.550873339176178,0.550873339176178
3976,0.5510938167572021,0.5510938167572021,0.5510938167572021
3977,0.5512973666191101,0.5512973666191101,0.5512973666191101
3979,0.551790177822113,0.551790177822113,0.551790177822113
3980,0.5521319508552551,0.5521319508552551,0.5521319508552551
3982,0.5518999695777893,0.5518999695777893,0.5518999695777893
3983,0.5515478849411011,0.5515478849411011,0.5515478849411011
3990,0.5502635836601257,0.5502635836601257,0.5502635836601257
3991,0.5502464771270752,0.5502464771270752,0.5502464771270752
3992,0.5498462319374084,0.5498462319374084,0.5498462319374084
3994,0.5494897961616516,0.5494897961616516,0.5494897961616516
3998,0.54901123046875,0.54901123046875,0.54901123046875
3999,0.5488367080688477,0.5488367080688477,0.5488367080688477
4001,0.5485486388206482,0.5485486388206482,0.5485486388206482
4002,0.5487627983093262,0.5487627983093262,0.5487627983093262
4003,0.5490521788597107,0.5490521788597107,0.5490521788597107
4009,0.5475289225578308,0.5475289225578308,0.5475289225578308
4010,0.5472506880760193,0.5472506880760193,0.5472506880760193
4013,0.5458335876464844,0.5458335876464844,0.5458335876464844
4015,0.5460585951805115,0.5460585951805115,0.5460585951805115
4017,0.5461856722831726,0.5461856722831726,0.5461856722831726
4018,0.5462145805358887,0.5462145805358887,0.5462145805358887
4022,0.5465679168701172,0.5465679168701172,0.5465679168701172
4025,0.5465850830078125,0.5465850830078125,0.5465850830078125
4026,0.5468581914901733,0.5468581914901733,0.5468581914901733
4030,0.5461090207099915,0.5461090207099915,0.5461090207099915
4033,0.546362042427063,0.546362042427063,0.546362042427063
4040,0.5476844310760498,0.5476844310760498,0.5476844310760498
4041,0.5479087829589844,0.5479087829589844,0.5479087829589844
4044,0.5470669865608215,0.5470669865608215,0.5470669865608215
4054,0.5485652089118958,0.5485652089118958,0.5485652089118958
4055,0.5488441586494446,0.5488441586494446,0.5488441586494446
4056,0.5489107966423035,0.5489107966423035,0.5489107966423035
4060,0.548259973526001,0.548259973526001,0.548259973526001
4061,0.5482219457626343,0.5482219457626343,0.5482219457626343
4065,0.5467779040336609,0.5467779040336609,0.5467779040336609
4067,0.5467327833175659,0.5467327833175659,0.5467327833175659
4073,0.5462153553962708,0.5462153553962708,0.5462153553962708
4075,0.5467137694358826,0.5467137694358826,0.5467137694358826
4082,0.546640932559967,0.546640932559967,0.546640932559967
4086,0.5474126935005188,0.5474126935005188,0.5474126935005188
4088,0.5481982231140137,0.5481982231140137,0.5481982231140137
4090,0.5486321449279785,0.5486321449279785,0.5486321449279785
4091,0.5484062433242798,0.5484062433242798,0.5484062433242798
4092,0.5480793118476868,0.5480793118476868,0.5480793118476868
4093,0.5477458834648132,0.5477458834648132,0.5477458834648132
4097,0.5472692847251892,0.5472692847251892,0.5472692847251892
4098,0.547446608543396,0.547446608543396,0.547446608543396
4100,0.5474570393562317,0.5474570393562317,0.5474570393562317
4101,0.5472259521484375,0.5472259521484375,0.5472259521484375
4102,0.5469390153884888,0.5469390153884888,0.5469390153884888
4103,0.5466607213020325,0.5466607213020325,0.5466607213020325
4104,0.5465484857559204,0.5465484857559204,0.5465484857559204
4105,0.5463804006576538,0.5463804006576538,0.5463804006576538
4106,0.5463635325431824,0.5463635325431824,0.5463635325431824
4107,0.5464571714401245,0.5464571714401245,0.5464571714401245
4109,0.5465888381004333,0.5465888381004333,0.5465888381004333
4112,0.5467516183853149,0.5467516183853149,0.5467516183853149
4113,0.5462386608123779,0.5462386608123779,0.5462386608123779
4114,0.546759307384491,0.546759307384491,0.546759307384491
4115,0.5466881394386292,0.5466881394386292,0.5466881394386292
4116,0.546386182308197,0.546386182308197,0.546386182308197
4117,0.5462433099746704,0.5462433099746704,0.5462433099746704
4118,0.5464151501655579,0.5464151501655579,0.5464151501655579
4120,0.5456039905548096,0.5456039905548096,0.5456039905548096
4127,0.5454392433166504,0.5454392433166504,0.5454392433166504
4131,0.5461781620979309,0.5461781620979309,0.5461781620979309
4132,0.5465151071548462,0.5465151071548462,0.5465151071548462
4135,0.5469523668289185,0.5469523668289185,0.5469523668289185
4141,0.5465684533119202,0.5465684533119202,0.5465684533119202
4142,0.5464319586753845,0.5464319586753845,0.5464319586753845
4143,0.5461599826812744,0.5461599826812744,0.5461599826812744
4144,0.5460160374641418,0.5460160374641418,0.5460160374641418
4145,0.5458576083183289,0.5458576083183289,0.5458576083183289
4146,0.5455789566040039,0.5455789566040039,0.5455789566040039
4148,0.5454174280166626,0.5454174280166626,0.5454174280166626
4149,0.5453270673751831,0.5453270673751831,0.5453270673751831
4150,0.5451445579528809,0.5451445579528809,0.5451445579528809
4151,0.5448945760726929,0.5448945760726929,0.5448945760726929
4152,0.5446903109550476,0.5446903109550476,0.5446903109550476
4153,0.5445938110351562,0.5445938110351562,0.5445938110351562
4159,0.5442540645599365,0.5442540645599365,0.5442540645599365
4160,0.5440709590911865,0.5440709590911865,0.5440709590911865
4162,0.5439386963844299,0.5439386963844299,0.5439386963844299
4163,0.5437675714492798,0.5437675714492798,0.5437675714492798
4164,0.5433486700057983,0.5433486700057983,0.5433486700057983
4166,0.5442296862602234,0.5442296862602234,0.5442296862602234
4170,0.5438541173934937,0.5438541173934937,0.5438541173934937
4171,0.5444260835647583,0.5444260835647583,0.5444260835647583
4176,0.5442976951599121,0.5442976951599121,0.5442976951599121
4178,0.5435056686401367,0.5435056686401367,0.5435056686401367
4181,0.5437891483306885,0.5437891483306885,0.5437891483306885
4182,0.5437368154525757,0.5437368154525757,0.5437368154525757
4185,0.5434840321540833,0.5434840321540833,0.5434840321540833
4187,0.5430617928504944,0.5430617928504944,0.5430617928504944
4189,0.5422756671905518,0.5422756671905518,0.5422756671905518
4196,0.5429457426071167,0.5429457426071167,0.5429457426071167
4198,0.5437809228897095,0.5437809228897095,0.5437809228897095
4199,0.5440496802330017,0.5440496802330017,0.5440496802330017
4200,0.5444749593734741,0.5444749593734741,0.5444749593734741
4203,0.5448482632637024,0.5448482632637024,0.5448482632637024
4204,0.5451144576072693,0.5451144576072693,0.5451144576072693
4207,0.5442764759063721,0.5442764759063721,0.5442764759063721
4211,0.5436123013496399,0.5436123013496399,0.5436123013496399
4213,0.5433047413825989,0.5433047413825989,0.5433047413825989
4214,0.5427550077438354,0.5427550077438354,0.5427550077438354
4216,0.5423324704170227,0.5423324704170227,0.5423324704170227
4223,0.5425717830657959,0.5425717830657959,0.5425717830657959
4225,0.5431132316589355,0.5431132316589355,0.5431132316589355
4226,0.5436978340148926,0.5436978340148926,0.5436978340148926
4227,0.5441630482673645,0.5441630482673645,0.5441630482673645
4228,0.5445101857185364,0.5445101857185364,0.5445101857185364
4229,0.5446271896362305,0.5446271896362305,0.5446271896362305
4230,0.5451469421386719,0.5451469421386719,0.5451469421386719
4231,0.5453559756278992,0.5453559756278992,0.5453559756278992
4232,0.5457406044006348,0.5457406044006348,0.5457406044006348
4233,0.5459438562393188,0.5459438562393188,0.5459438562393188
4234,0.5465149283409119,0.5465149283409119,0.5465149283409119
4239,0.5480278730392456,0.5480278730392456,0.5480278730392456
4241,0.5474116802215576,0.5474116802215576,0.5474116802215576
4243,0.5478269457817078,0.5478269457817078,0.5478269457817078
4245,0.5475037693977356,0.5475037693977356,0.5475037693977356
4247,0.5486933588981628,0.5486933588981628,0.5486933588981628
4248,0.5491594076156616,0.5491594076156616,0.5491594076156616
4251,0.5485098361968994,0.5485098361968994,0.5485098361968994
4252,0.5479714870452881,0.5479714870452881,0.5479714870452881
4258,0.5476539134979248,0.5476539134979248,0.5476539134979248
4263,0.5472947955131531,0.5472947955131531,0.5472947955131531
4269,0.5464955568313599,0.5464955568313599,0.5464955568313599
4270,0.5459082722663879,0.5459082722663879,0.5459082722663879
4271,0.5455045700073242,0.5455045700073242,0.5455045700073242
4273,0.5454531311988831,0.5454531311988831,0.5454531311988831
4275,0.5463326573371887,0.5463326573371887,0.5463326573371887
4276,0.546532154083252,0.546532154083252,0.546532154083252
4277,0.5466368198394775,0.5466368198394775,0.5466368198394775
4278,0.5470998287200928,0.5470998287200928,0.5470998287200928
4279,0.5473723411560059,0.5473723411560059,0.5473723411560059
4281,0.5476515293121338,0.5476515293121338,0.5476515293121338
4282,0.5474244356155396,0.5474244356155396,0.5474244356155396
4286,0.5466258525848389,0.5466258525848389,0.5466258525848389
4289,0.5467609167098999,0.5467609167098999,0.5467609167098999
4291,0.5461755394935608,0.5461755394935608,0.5461755394935608
4296,0.546171247959137,0.546171247959137,0.546171247959137
4298,0.5474177598953247,0.5474177598953247,0.5474177598953247
4299,0.5476356744766235,0.5476356744766235,0.5476356744766235
4305,0.5468631982803345,0.5468631982803345,0.5468631982803345
4309,0.5469538569450378,0.5469538569450378,0.5469538569450378
4313,0.546371579170227,0.546371579170227,0.546371579170227
4314,0.5464528203010559,0.5464528203010559,0.5464528203010559
4315,0.546928346157074,0.546928346157074,0.546928346157074
4318,0.5472286939620972,0.5472286939620972,0.5472286939620972
4319,0.5471804738044739,0.5471804738044739,0.5471804738044739
4320,0.5472291111946106,0.5472291111946106,0.5472291111946106
4322,0.5472119450569153,0.5472119450569153,0.5472119450569153
4323,0.5473146438598633,0.5473146438598633,0.5473146438598633
4327,0.5472434759140015,0.5472434759140015,0.5472434759140015
4329,0.547646701335907,0.547646701335907,0.547646701335907
4330,0.5480496287345886,0.5480496287345886,0.5480496287345886
4334,0.5481946468353271,0.5481946468353271,0.5481946468353271
4335,0.5488319396972656,0.5488319396972656,0.5488319396972656
4336,0.5488731265068054,0.5488731265068054,0.5488731265068054
4338,0.5476550459861755,0.5476550459861755,0.5476550459861755
4339,0.547405481338501,0.547405481338501,0.547405481338501
4341,0.5469792485237122,0.5469792485237122,0.5469792485237122
4342,0.5465489625930786,0.5465489625930786,0.5465489625930786
4343,0.5462589859962463,0.5462589859962463,0.5462589859962463
4345,0.5461762547492981,0.5461762547492981,0.5461762547492981
4346,0.5461859107017517,0.5461859107017517,0.5461859107017517
4347,0.5463559627532959,0.5463559627532959,0.5463559627532959
4349,0.5468640327453613,0.5468640327453613,0.5468640327453613
4350,0.5469193458557129,0.5469193458557129,0.5469193458557129
4351,0.5469049215316772,0.5469049215316772,0.5469049215316772
4352,0.54646897315979,0.54646897315979,0.54646897315979
4353,0.546283483505249,0.546283483505249,0.546283483505249
4355,0.5471087694168091,0.5471087694168091,0.5471087694168091
4359,0.5479405522346497,0.5479405522346497,0.5479405522346497
4360,0.5480503439903259,0.5480503439903259,0.5480503439903259
4362,0.5474488139152527,0.5474488139152527,0.5474488139152527
4364,0.5470234155654907,0.5470234155654907,0.5470234155654907
4368,0.5461733937263489,0.5461733937263489,0.5461733937263489
4370,0.5453739166259766,0.5453739166259766,0.5453739166259766
4372,0.5449367165565491,0.5449367165565491,0.5449367165565491
4374,0.5449029803276062,0.5449029803276062,0.5449029803276062
4375,0.5449106097221375,0.5449106097221375,0.5449106097221375
4376,0.5445389151573181,0.5445389151573181,0.5445389151573181
4377,0.5443769097328186,0.5443769097328186,0.5443769097328186
4378,0.5443791747093201,0.5443791747093201,0.5443791747093201
4380,0.5452120900154114,0.5452120900154114,0.5452120900154114
4382,0.5452819466590881,0.5452819466590881,0.5452819466590881
4383,0.5455670952796936,0.5455670952796936,0.5455670952796936
4385,0.5461481213569641,0.5461481213569641,0.5461481213569641
4387,0.5463706254959106,0.5463706254959106,0.5463706254959106
4388,0.5465860366821289,0.5465860366821289,0.5465860366821289
4391,0.5464677810668945,0.5464677810668945,0.5464677810668945
4392,0.5463467240333557,0.5463467240333557,0.5463467240333557
4393,0.5462566018104553,0.5462566018104553,0.5462566018104553
4401,0.5468258261680603,0.5468258261680603,0.5468258261680603
4403,0.5457848906517029,0.5457848906517029,0.5457848906517029
4405,0.5457055568695068,0.5457055568695068,0.5457055568695068
4406,0.5454924702644348,0.5454924702644348,0.5454924702644348
4407,0.5447928309440613,0.5447928309440613,0.5447928309440613
4409,0.5446271896362305,0.5446271896362305,0.5446271896362305
4411,0.5451144576072693,0.5451144576072693,0.5451144576072693
4412,0.5451489090919495,0.5451489090919495,0.5451489090919495
4413,0.5451242923736572,0.5451242923736572,0.5451242923736572
4414,0.544836699962616,0.544836699962616,0.544836699962616
4416,0.5447568893432617,0.5447568893432617,0.5447568893432617
4419,0.5444692969322205,0.5444692969322205,0.5444692969322205
4420,0.5442872643470764,0.5442872643470764,0.5442872643470764
4421,0.5442773103713989,0.5442773103713989,0.5442773103713989
4422,0.5435846447944641,0.5435846447944641,0.5435846447944641
4425,0.5432966947555542,0.5432966947555542,0.5432966947555542
4426,0.5431464314460754,0.5431464314460754,0.5431464314460754
4428,0.5431345701217651,0.5431345701217651,0.5431345701217651
4430,0.5431753396987915,0.5431753396987915,0.5431753396987915
4433,0.5421192646026611,0.5421192646026611,0.5421192646026611
4438,0.5424860715866089,0.5424860715866089,0.5424860715866089
4440,0.5416628122329712,0.5416628122329712,0.5416628122329712
4441,0.5415433049201965,0.5415433049201965,0.5415433049201965
4443,0.5416966080665588,0.5416966080665588,0.5416966080665588
4444,0.5413423776626587,0.5413423776626587,0.5413423776626587
4446,0.5413019061088562,0.5413019061088562,0.5413019061088562
4448,0.5408739447593689,0.5408739447593689,0.5408739447593689
4449,0.5410522222518921,0.5410522222518921,0.5410522222518921
4451,0.5412918329238892,0.5412918329238892,0.5412918329238892
4454,0.5402985215187073,0.5402985215187073,0.5402985215187073
4459,0.5402369499206543,0.5402369499206543,0.5402369499206543
4466,0.5380077958106995,0.5380077958106995,0.5380077958106995
4469,0.5368021130561829,0.5368021130561829,0.5368021130561829
4471,0.5372952818870544,0.5372952818870544,0.5372952818870544
4472,0.537367582321167,0.537367582321167,0.537367582321167
4474,0.537249743938446,0.537249743938446,0.537249743938446
4477,0.5373137593269348,0.5373137593269348,0.5373137593269348
4479,0.5376104116439819,0.5376104116439819,0.5376104116439819
4481,0.5374797582626343,0.5374797582626343,0.5374797582626343
4482,0.5375083088874817,0.5375083088874817,0.5375083088874817
4487,0.5376842617988586,0.5376842617988586,0.5376842617988586
4488,0.5376113057136536,0.5376113057136536,0.5376113057136536
4490,0.5376074910163879,0.5376074910163879,0.5376074910163879
4492,0.5378929972648621,0.5378929972648621,0.5378929972648621
4493,0.5377472043037415,0.5377472043037415,0.5377472043037415
4494,0.537807285785675,0.537807285785675,0.537807285785675
4495,0.5379201173782349,0.5379201173782349,0.5379201173782349
4497,0.5377371311187744,0.5377371311187744,0.5377371311187744
4502,0.5383041501045227,0.5383041501045227,0.5383041501045227
4503,0.5380461812019348,0.5380461812019348,0.5380461812019348
4504,0.5379930734634399,0.5379930734634399,0.5379930734634399
4506,0.538453221321106,0.538453221321106,0.538453221321106
4508,0.5385451912879944,0.5385451912879944,0.5385451912879944
4511,0.538294792175293,0.538294792175293,0.538294792175293
4512,0.5384420156478882,0.5384420156478882,0.5384420156478882
4513,0.538417637348175,0.538417637348175,0.538417637348175
4519,0.5389400720596313,0.5389400720596313,0.5389400720596313
4520,0.5390471816062927,0.5390471816062927,0.5390471816062927
4521,0.5391409993171692,0.5391409993171692,0.5391409993171692
4522,0.538847804069519,0.538847804069519,0.538847804069519
4523,0.5386214852333069,0.5386214852333069,0.5386214852333069
4524,0.5381807088851929,0.5381807088851929,0.5381807088851929
4527,0.5377858281135559,0.5377858281135559,0.5377858281135559
4528,0.5380446910858154,0.5380446910858154,0.5380446910858154
4531,0.5390312075614929,0.5390312075614929,0.5390312075614929
4533,0.5388543605804443,0.5388543605804443,0.5388543605804443
4534,0.5390300750732422,0.5390300750732422,0.5390300750732422
4535,0.5388897061347961,0.5388897061347961,0.5388897061347961
4539,0.5391328930854797,0.5391328930854797,0.5391328930854797
4540,0.5395810008049011,0.5395810008049011,0.5395810008049011
4542,0.5400795936584473,0.5400795936584473,0.5400795936584473
4543,0.5397397875785828,0.5397397875785828,0.5397397875785828
4544,0.5396818518638611,0.5396818518638611,0.5396818518638611
4548,0.5408558249473572,0.5408558249473572,0.5408558249473572
4549,0.540903627872467,0.540903627872467,0.540903627872467
4550,0.5406745672225952,0.5406745672225952,0.5406745672225952
4551,0.5401533842086792,0.5401533842086792,0.5401533842086792
4554,0.5400556325912476,0.5400556325912476,0.5400556325912476
4556,0.5394793748855591,0.5394793748855591,0.5394793748855591
4559,0.5383707880973816,0.5383707880973816,0.5383707880973816
4560,0.5373861789703369,0.5373861789703369,0.5373861789703369
4561,0.5368039608001709,0.5368039608001709,0.5368039608001709
4564,0.5356174111366272,0.5356174111366272,0.5356174111366272
4565,0.5359941124916077,0.5359941124916077,0.5359941124916077
4566,0.5360390543937683,0.5360390543937683,0.5360390543937683
4567,0.5356982946395874,0.5356982946395874,0.5356982946395874
4568,0.5352690815925598,0.5352690815925598,0.5352690815925598
4570,0.5345909595489502,0.5345909595489502,0.5345909595489502
4571,0.5348080396652222,0.5348080396652222,0.5348080396652222
4574,0.5344846248626709,0.5344846248626709,0.5344846248626709
4575,0.534182608127594,0.534182608127594,0.534182608127594
4576,0.5336795449256897,0.5336795449256897,0.5336795449256897
4577,0.5335332751274109,0.5335332751274109,0.5335332751274109
4578,0.5336829423904419,0.5336829423904419,0.5336829423904419
4579,0.5340784192085266,0.5340784192085266,0.5340784192085266
4580,0.5341399312019348,0.5341399312019348,0.5341399312019348
4582,0.5333378911018372,0.5333378911018372,0.5333378911018372
4583,0.532690167427063,0.532690167427063,0.532690167427063
4584,0.5327394604682922,0.5327394604682922,0.5327394604682922
4587,0.5326664447784424,0.5326664447784424,0.5326664447784424
4588,0.5325352549552917,0.5325352549552917,0.5325352549552917
4592,0.5322914719581604,0.5322914719581604,0.5322914719581604
4595,0.5328764319419861,0.5328764319419861,0.5328764319419861
4596,0.5324073433876038,0.5324073433876038,0.5324073433876038
4597,0.5320945382118225,0.5320945382118225,0.5320945382118225
4601,0.5312605500221252,0.5312605500221252,0.5312605500221252
4602,0.5310672521591187,0.5310672521591187,0.5310672521591187
4603,0.5310891270637512,0.5310891270637512,0.5310891270637512
4605,0.5317291021347046,0.5317291021347046,0.5317291021347046
4606,0.5318529605865479,0.5318529605865479,0.5318529605865479
4607,0.5319309234619141,0.5319309234619141,0.5319309234619141
4608,0.5315461754798889,0.5315461754798889,0.5315461754798889
4609,0.5310416221618652,0.5310416221618652,0.5310416221618652
4610,0.5307392477989197,0.5307392477989197,0.5307392477989197
4611,0.5306094288825989,0.5306094288825989,0.5306094288825989
4612,0.5305038690567017,0.5305038690567017,0.5305038690567017
4617,0.5294386744499207,0.5294386744499207,0.5294386744499207
4619,0.53005051612854,0.53005051612854,0.53005051612854
4620,0.5299774408340454,0.5299774408340454,0.5299774408340454
4622,0.529597282409668,0.529597282409668,0.529597282409668
4626,0.5302836298942566,0.5302836298942566,0.5302836298942566
4627,0.5300838947296143,0.5300838947296143,0.5300838947296143
4628,0.5299744606018066,0.5299744606018066,0.5299744606018066
4629,0.5297580361366272,0.5297580361366272,0.5297580361366272
4631,0.5299252271652222,0.5299252271652222,0.5299252271652222
4632,0.5299311876296997,0.5299311876296997,0.5299311876296997
4634,0.5295248627662659,0.5295248627662659,0.5295248627662659
4636,0.5300182104110718,0.5300182104110718,0.5300182104110718
4638,0.5306327939033508,0.5306327939033508,0.5306327939033508
4640,0.531028151512146,0.531028151512146,0.531028151512146
4641,0.5308781266212463,0.5308781266212463,0.5308781266212463
4643,0.5312111377716064,0.5312111377716064,0.5312111377716064
4645,0.5305830240249634,0.5305830240249634,0.5305830240249634
4648,0.5314188599586487,0.5314188599586487,0.5314188599586487
4649,0.5315061807632446,0.5315061807632446,0.5315061807632446
4651,0.5308840870857239,0.5308840870857239,0.5308840870857239
4652,0.5308173298835754,0.5308173298835754,0.5308173298835754
4654,0.5315423011779785,0.5315423011779785,0.5315423011779785
4656,0.5319463014602661,0.5319463014602661,0.5319463014602661
4659,0.5326433181762695,0.5326433181762695,0.5326433181762695
4660,0.5328754186630249,0.5328754186630249,0.5328754186630249
4662,0.533299446105957,0.533299446105957,0.533299446105957
4666,0.5334157943725586,0.5334157943725586,0.5334157943725586
4667,0.5331634879112244,0.5331634879112244,0.5331634879112244
4671,0.5317844748497009,0.5317844748497009,0.5317844748497009
4672,0.5312618017196655,0.5312618017196655,0.5312618017196655
4673,0.530755877494812,0.530755877494812,0.530755877494812
4674,0.5304184556007385,0.5304184556007385,0.5304184556007385
4675,0.5305028557777405,0.5305028557777405,0.5305028557777405
4677,0.5304245948791504,0.5304245948791504,0.5304245948791504
4678,0.5300701260566711,0.5300701260566711,0.5300701260566711
4681,0.5297791361808777,0.5297791361808777,0.5297791361808777
4682,0.5297861695289612,0.5297861695289612,0.5297861695289612
4688,0.5305382013320923,0.5305382013320923,0.5305382013320923
4689,0.5302264094352722,0.5302264094352722,0.5302264094352722
4690,0.5300760269165039,0.5300760269165039,0.5300760269165039
4695,0.5297389626502991,0.5297389626502991,0.5297389626502991
4697,0.5291165113449097,0.5291165113449097,0.5291165113449097
4699,0.528863787651062,0.528863787651062,0.528863787651062
4705,0.529420793056488,0.529420793056488,0.529420793056488
4706,0.5292753577232361,0.5292753577232361,0.5292753577232361
4708,0.5293174386024475,0.5293174386024475,0.5293174386024475
4709,0.5294665694236755,0.5294665694236755,0.5294665694236755
4711,0.5295368432998657,0.5295368432998657,0.5295368432998657
4713,0.529447615146637,0.529447615146637,0.529447615146637
4714,0.5292040109634399,0.5292040109634399,0.5292040109634399
4716,0.5301635265350342,0.5301635265350342,0.5301635265350342
4719,0.5303446054458618,0.5303446054458618,0.5303446054458618
4720,0.5305750370025635,0.5305750370025635,0.5305750370025635
4721,0.5311330556869507,0.5311330556869507,0.5311330556869507
4727,0.5326319932937622,0.5326319932937622,0.5326319932937622
4728,0.5328093767166138,0.5328093767166138,0.5328093767166138
4730,0.5332660675048828,0.5332660675048828,0.5332660675048828
4732,0.5329011678695679,0.5329011678695679,0.5329011678695679
4734,0.5322157144546509,0.5322157144546509,0.5322157144546509
4735,0.5325280427932739,0.5325280427932739,0.5325280427932739
4736,0.5326823592185974,0.5326823592185974,0.5326823592185974
4737,0.5327087044715881,0.5327087044715881,0.5327087044715881
4743,0.5323811173439026,0.5323811173439026,0.5323811173439026
4751,0.5324215888977051,0.5324215888977051,0.5324215888977051
4752,0.5325873494148254,0.5325873494148254,0.5325873494148254
4753,0.5323042273521423,0.5323042273521423,0.5323042273521423
4754,0.5320326685905457,0.5320326685905457,0.5320326685905457
4757,0.5323545336723328,0.5323545336723328,0.5323545336723328
4759,0.5319238901138306,0.5319238901138306,0.5319238901138306
4760,0.5322003364562988,0.5322003364562988,0.5322003364562988
4763,0.5320700407028198,0.5320700407028198,0.5320700407028198
4764,0.5317440032958984,0.5317440032958984,0.5317440032958984
