Step,arm_std,ppo-x20Z1-terrain_v0.0.1 - PPO/arm_action_std__MIN,ppo-x20Z1-terrain_v0.0.1 - PPO/arm_action_std__MAX
8285,0.4620268940925598,0.4620268940925598,0.4620268940925598
8288,0.46103572845458984,0.46103572845458984,0.46103572845458984
8290,0.4612298607826233,0.4612298607826233,0.4612298607826233
8295,0.4627809524536133,0.4627809524536133,0.4627809524536133
8308,0.46454378962516785,0.46454378962516785,0.46454378962516785
8312,0.4648451507091522,0.4648451507091522,0.4648451507091522
8319,0.463726669549942,0.463726669549942,0.463726669549942
8323,0.46443063020706177,0.46443063020706177,0.46443063020706177
8331,0.4654137194156647,0.4654137194156647,0.4654137194156647
8332,0.46511954069137573,0.46511954069137573,0.46511954069137573
8335,0.46570709347724915,0.46570709347724915,0.46570709347724915
8337,0.46619710326194763,0.46619710326194763,0.46619710326194763
8340,0.46607348322868347,0.46607348322868347,0.46607348322868347
8344,0.4653376042842865,0.4653376042842865,0.4653376042842865
8355,0.4669382572174072,0.4669382572174072,0.4669382572174072
8373,0.4680490791797638,0.4680490791797638,0.4680490791797638
8378,0.4688837230205536,0.4688837230205536,0.4688837230205536
8391,0.46636712551116943,0.46636712551116943,0.46636712551116943
8394,0.4657241106033325,0.4657241106033325,0.4657241106033325
8399,0.46473759412765503,0.46473759412765503,0.46473759412765503
8414,0.46776697039604187,0.46776697039604187,0.46776697039604187
8419,0.46736523509025574,0.46736523509025574,0.46736523509025574
8423,0.4681742489337921,0.4681742489337921,0.4681742489337921
8424,0.4679441452026367,0.4679441452026367,0.4679441452026367
8425,0.4679570198059082,0.4679570198059082,0.4679570198059082
8426,0.4679621160030365,0.4679621160030365,0.4679621160030365
8434,0.4663471281528473,0.4663471281528473,0.4663471281528473
8435,0.4660312533378601,0.4660312533378601,0.4660312533378601
8449,0.4649191200733185,0.4649191200733185,0.4649191200733185
8458,0.46369826793670654,0.46369826793670654,0.46369826793670654
8462,0.4629497528076172,0.4629497528076172,0.4629497528076172
8468,0.4622516632080078,0.4622516632080078,0.4622516632080078
8475,0.46178263425827026,0.46178263425827026,0.46178263425827026
8476,0.4615905284881592,0.4615905284881592,0.4615905284881592
8486,0.4601444900035858,0.4601444900035858,0.4601444900035858
8493,0.45923325419425964,0.45923325419425964,0.45923325419425964
8503,0.45786380767822266,0.45786380767822266,0.45786380767822266
8506,0.45716550946235657,0.45716550946235657,0.45716550946235657
8510,0.4563561677932739,0.4563561677932739,0.4563561677932739
8511,0.4562579393386841,0.4562579393386841,0.4562579393386841
8516,0.45578062534332275,0.45578062534332275,0.45578062534332275
8529,0.45283186435699463,0.45283186435699463,0.45283186435699463
8533,0.451763778924942,0.451763778924942,0.451763778924942
8545,0.44939103722572327,0.44939103722572327,0.44939103722572327
8548,0.44881629943847656,0.44881629943847656,0.44881629943847656
8552,0.44703689217567444,0.44703689217567444,0.44703689217567444
8570,0.44494861364364624,0.44494861364364624,0.44494861364364624
8580,0.44245731830596924,0.44245731830596924,0.44245731830596924
8585,0.4404763877391815,0.4404763877391815,0.4404763877391815
8590,0.43932223320007324,0.43932223320007324,0.43932223320007324
8591,0.4394160807132721,0.4394160807132721,0.4394160807132721
8592,0.439418226480484,0.439418226480484,0.439418226480484
8611,0.44115349650382996,0.44115349650382996,0.44115349650382996
8620,0.45009660720825195,0.45009660720825195,0.45009660720825195
8622,0.4502016305923462,0.4502016305923462,0.4502016305923462
8623,0.45034706592559814,0.45034706592559814,0.45034706592559814
8633,0.4523177742958069,0.4523177742958069,0.4523177742958069
8662,0.44833341240882874,0.44833341240882874,0.44833341240882874
8667,0.4477764964103699,0.4477764964103699,0.4477764964103699
8670,0.44727838039398193,0.44727838039398193,0.44727838039398193
8677,0.4482574164867401,0.4482574164867401,0.4482574164867401
8685,0.4497475326061249,0.4497475326061249,0.4497475326061249
8688,0.4503970146179199,0.4503970146179199,0.4503970146179199
8692,0.4507935047149658,0.4507935047149658,0.4507935047149658
8715,0.451349675655365,0.451349675655365,0.451349675655365
8723,0.45236971974372864,0.45236971974372864,0.45236971974372864
8724,0.45302659273147583,0.45302659273147583,0.45302659273147583
8725,0.45266905426979065,0.45266905426979065,0.45266905426979065
8728,0.45280522108078003,0.45280522108078003,0.45280522108078003
8737,0.449746310710907,0.449746310710907,0.449746310710907
8753,0.4476308524608612,0.4476308524608612,0.4476308524608612
8764,0.4472108483314514,0.4472108483314514,0.4472108483314514
8779,0.4473952651023865,0.4473952651023865,0.4473952651023865
8784,0.44595393538475037,0.44595393538475037,0.44595393538475037
8785,0.4462943971157074,0.4462943971157074,0.4462943971157074
8792,0.44642582535743713,0.44642582535743713,0.44642582535743713
8815,0.44536566734313965,0.44536566734313965,0.44536566734313965
8817,0.4450437128543854,0.4450437128543854,0.4450437128543854
8825,0.4468855559825897,0.4468855559825897,0.4468855559825897
8826,0.44698387384414673,0.44698387384414673,0.44698387384414673
8835,0.44719424843788147,0.44719424843788147,0.44719424843788147
8844,0.44690996408462524,0.44690996408462524,0.44690996408462524
8847,0.4464516043663025,0.4464516043663025,0.4464516043663025
8857,0.44667014479637146,0.44667014479637146,0.44667014479637146
8862,0.44577279686927795,0.44577279686927795,0.44577279686927795
8864,0.44573596119880676,0.44573596119880676,0.44573596119880676
8870,0.4444422423839569,0.4444422423839569,0.4444422423839569
8872,0.4444982409477234,0.4444982409477234,0.4444982409477234
8874,0.44350337982177734,0.44350337982177734,0.44350337982177734
8879,0.44360050559043884,0.44360050559043884,0.44360050559043884
8882,0.44440320134162903,0.44440320134162903,0.44440320134162903
8887,0.44566330313682556,0.44566330313682556,0.44566330313682556
8896,0.44625648856163025,0.44625648856163025,0.44625648856163025
8907,0.444451242685318,0.444451242685318,0.444451242685318
8917,0.443171888589859,0.443171888589859,0.443171888589859
8924,0.44429779052734375,0.44429779052734375,0.44429779052734375
8929,0.4435536861419678,0.4435536861419678,0.4435536861419678
8944,0.4415263533592224,0.4415263533592224,0.4415263533592224
8946,0.4417147934436798,0.4417147934436798,0.4417147934436798
8948,0.44191139936447144,0.44191139936447144,0.44191139936447144
8954,0.44016486406326294,0.44016486406326294,0.44016486406326294
8968,0.4394499659538269,0.4394499659538269,0.4394499659538269
8972,0.43981271982192993,0.43981271982192993,0.43981271982192993
8976,0.4390299320220947,0.4390299320220947,0.4390299320220947
8982,0.4387747347354889,0.4387747347354889,0.4387747347354889
8983,0.4386419355869293,0.4386419355869293,0.4386419355869293
8984,0.4386170506477356,0.4386170506477356,0.4386170506477356
8998,0.43746474385261536,0.43746474385261536,0.43746474385261536
9012,0.4376717805862427,0.4376717805862427,0.4376717805862427
9019,0.4378928542137146,0.4378928542137146,0.4378928542137146
9023,0.436633437871933,0.436633437871933,0.436633437871933
9026,0.4363461434841156,0.4363461434841156,0.4363461434841156
9028,0.4350021481513977,0.4350021481513977,0.4350021481513977
9031,0.4342518150806427,0.4342518150806427,0.4342518150806427
9032,0.43438443541526794,0.43438443541526794,0.43438443541526794
9055,0.43349045515060425,0.43349045515060425,0.43349045515060425
9060,0.4337823987007141,0.4337823987007141,0.4337823987007141
9062,0.433614581823349,0.433614581823349,0.433614581823349
9065,0.43382173776626587,0.43382173776626587,0.43382173776626587
9069,0.43439221382141113,0.43439221382141113,0.43439221382141113
9086,0.4338458180427551,0.4338458180427551,0.4338458180427551
9096,0.4337892532348633,0.4337892532348633,0.4337892532348633
9103,0.43233269453048706,0.43233269453048706,0.43233269453048706
9104,0.43219074606895447,0.43219074606895447,0.43219074606895447
9114,0.43074271082878113,0.43074271082878113,0.43074271082878113
9142,0.4255490005016327,0.4255490005016327,0.4255490005016327
9143,0.4254482090473175,0.4254482090473175,0.4254482090473175
9144,0.425240159034729,0.425240159034729,0.425240159034729
9156,0.423941969871521,0.423941969871521,0.423941969871521
9163,0.4218948781490326,0.4218948781490326,0.4218948781490326
9167,0.42174088954925537,0.42174088954925537,0.42174088954925537
9168,0.42126113176345825,0.42126113176345825,0.42126113176345825
9177,0.4205012321472168,0.4205012321472168,0.4205012321472168
9178,0.4206966757774353,0.4206966757774353,0.4206966757774353
9189,0.4207192361354828,0.4207192361354828,0.4207192361354828
9190,0.4205532968044281,0.4205532968044281,0.4205532968044281
9191,0.420521080493927,0.420521080493927,0.420521080493927
9194,0.4208419620990753,0.4208419620990753,0.4208419620990753
9198,0.421292781829834,0.421292781829834,0.421292781829834
9211,0.4212333559989929,0.4212333559989929,0.4212333559989929
9212,0.42084458470344543,0.42084458470344543,0.42084458470344543
9214,0.4210894703865051,0.4210894703865051,0.4210894703865051
9223,0.4221494197845459,0.4221494197845459,0.4221494197845459
9244,0.4223704934120178,0.4223704934120178,0.4223704934120178
9246,0.42241543531417847,0.42241543531417847,0.42241543531417847
9248,0.4222835600376129,0.4222835600376129,0.4222835600376129
9277,0.42743876576423645,0.42743876576423645,0.42743876576423645
9290,0.4399806559085846,0.4399806559085846,0.4399806559085846
9299,0.43900027871131897,0.43900027871131897,0.43900027871131897
9300,0.43888765573501587,0.43888765573501587,0.43888765573501587
9304,0.4387429356575012,0.4387429356575012,0.4387429356575012
9305,0.43838635087013245,0.43838635087013245,0.43838635087013245
9310,0.4373031258583069,0.4373031258583069,0.4373031258583069
9316,0.43782275915145874,0.43782275915145874,0.43782275915145874
9332,0.4458368122577667,0.4458368122577667,0.4458368122577667
9333,0.44533559679985046,0.44533559679985046,0.44533559679985046
9337,0.44565609097480774,0.44565609097480774,0.44565609097480774
9338,0.4453551173210144,0.4453551173210144,0.4453551173210144
9339,0.44504475593566895,0.44504475593566895,0.44504475593566895
9340,0.4444904327392578,0.4444904327392578,0.4444904327392578
9341,0.4446450173854828,0.4446450173854828,0.4446450173854828
9344,0.44666028022766113,0.44666028022766113,0.44666028022766113
9347,0.44756969809532166,0.44756969809532166,0.44756969809532166
9349,0.44823330640792847,0.44823330640792847,0.44823330640792847
9353,0.4491000175476074,0.4491000175476074,0.4491000175476074
9367,0.45102936029434204,0.45102936029434204,0.45102936029434204
9376,0.451221764087677,0.451221764087677,0.451221764087677
9380,0.45046576857566833,0.45046576857566833,0.45046576857566833
9382,0.4491950571537018,0.4491950571537018,0.4491950571537018
9391,0.44715994596481323,0.44715994596481323,0.44715994596481323
9395,0.44745320081710815,0.44745320081710815,0.44745320081710815
9398,0.44731825590133667,0.44731825590133667,0.44731825590133667
9400,0.4480675458908081,0.4480675458908081,0.4480675458908081
9401,0.448042631149292,0.448042631149292,0.448042631149292
9424,0.4443177878856659,0.4443177878856659,0.4443177878856659
9428,0.44467827677726746,0.44467827677726746,0.44467827677726746
9435,0.44440481066703796,0.44440481066703796,0.44440481066703796
9439,0.44420841336250305,0.44420841336250305,0.44420841336250305
9445,0.44454631209373474,0.44454631209373474,0.44454631209373474
9448,0.44294941425323486,0.44294941425323486,0.44294941425323486
9450,0.44266876578330994,0.44266876578330994,0.44266876578330994
9457,0.4410145878791809,0.4410145878791809,0.4410145878791809
9466,0.4414813220500946,0.4414813220500946,0.4414813220500946
9468,0.44184616208076477,0.44184616208076477,0.44184616208076477
9471,0.44149383902549744,0.44149383902549744,0.44149383902549744
9474,0.44268348813056946,0.44268348813056946,0.44268348813056946
9485,0.4416373372077942,0.4416373372077942,0.4416373372077942
9486,0.44146794080734253,0.44146794080734253,0.44146794080734253
9491,0.44019609689712524,0.44019609689712524,0.44019609689712524
9503,0.43689531087875366,0.43689531087875366,0.43689531087875366
9533,0.42987531423568726,0.42987531423568726,0.42987531423568726
9536,0.42978912591934204,0.42978912591934204,0.42978912591934204
9543,0.42761483788490295,0.42761483788490295,0.42761483788490295
9555,0.42541399598121643,0.42541399598121643,0.42541399598121643
9557,0.4252171814441681,0.4252171814441681,0.4252171814441681
9559,0.4247904121875763,0.4247904121875763,0.4247904121875763
9562,0.4244272708892822,0.4244272708892822,0.4244272708892822
9570,0.42162543535232544,0.42162543535232544,0.42162543535232544
9572,0.42125216126441956,0.42125216126441956,0.42125216126441956
9573,0.42109906673431396,0.42109906673431396,0.42109906673431396
9587,0.417529821395874,0.417529821395874,0.417529821395874
9590,0.4174143970012665,0.4174143970012665,0.4174143970012665
9606,0.415887713432312,0.415887713432312,0.415887713432312
9607,0.41584089398384094,0.41584089398384094,0.41584089398384094
9608,0.4156002402305603,0.4156002402305603,0.4156002402305603
9613,0.4154701232910156,0.4154701232910156,0.4154701232910156
9617,0.41523125767707825,0.41523125767707825,0.41523125767707825
9622,0.41592568159103394,0.41592568159103394,0.41592568159103394
9634,0.41522839665412903,0.41522839665412903,0.41522839665412903
9636,0.4149456024169922,0.4149456024169922,0.4149456024169922
9638,0.41476237773895264,0.41476237773895264,0.41476237773895264
9646,0.416364848613739,0.416364848613739,0.416364848613739
9649,0.41671910881996155,0.41671910881996155,0.41671910881996155
9650,0.4173695743083954,0.4173695743083954,0.4173695743083954
9662,0.42914843559265137,0.42914843559265137,0.42914843559265137
9663,0.4301339387893677,0.4301339387893677,0.4301339387893677
9669,0.43211013078689575,0.43211013078689575,0.43211013078689575
9678,0.43257811665534973,0.43257811665534973,0.43257811665534973
9682,0.4318104088306427,0.4318104088306427,0.4318104088306427
9685,0.4308774769306183,0.4308774769306183,0.4308774769306183
9689,0.43076080083847046,0.43076080083847046,0.43076080083847046
9695,0.43296220898628235,0.43296220898628235,0.43296220898628235
9697,0.43371662497520447,0.43371662497520447,0.43371662497520447
9706,0.43494677543640137,0.43494677543640137,0.43494677543640137
9712,0.43426308035850525,0.43426308035850525,0.43426308035850525
9714,0.4340326189994812,0.4340326189994812,0.4340326189994812
9741,0.42818623781204224,0.42818623781204224,0.42818623781204224
9744,0.42794084548950195,0.42794084548950195,0.42794084548950195
9752,0.42613863945007324,0.42613863945007324,0.42613863945007324
9753,0.42583268880844116,0.42583268880844116,0.42583268880844116
9755,0.4257623553276062,0.4257623553276062,0.4257623553276062
9761,0.425148069858551,0.425148069858551,0.425148069858551
9765,0.42499402165412903,0.42499402165412903,0.42499402165412903
9773,0.4295758605003357,0.4295758605003357,0.4295758605003357
9789,0.43277257680892944,0.43277257680892944,0.43277257680892944
9790,0.43335720896720886,0.43335720896720886,0.43335720896720886
9801,0.43328362703323364,0.43328362703323364,0.43328362703323364
9819,0.43351641297340393,0.43351641297340393,0.43351641297340393
9827,0.43506109714508057,0.43506109714508057,0.43506109714508057
9837,0.43530166149139404,0.43530166149139404,0.43530166149139404
9848,0.43385180830955505,0.43385180830955505,0.43385180830955505
9853,0.43186911940574646,0.43186911940574646,0.43186911940574646
9870,0.4279600977897644,0.4279600977897644,0.4279600977897644
9882,0.42535680532455444,0.42535680532455444,0.42535680532455444
9884,0.4244557321071625,0.4244557321071625,0.4244557321071625
9885,0.4243767559528351,0.4243767559528351,0.4243767559528351
9901,0.4234302043914795,0.4234302043914795,0.4234302043914795
9902,0.4234137535095215,0.4234137535095215,0.4234137535095215
9904,0.4230610430240631,0.4230610430240631,0.4230610430240631
9906,0.4226854145526886,0.4226854145526886,0.4226854145526886
9907,0.42242053151130676,0.42242053151130676,0.42242053151130676
9910,0.4220784902572632,0.4220784902572632,0.4220784902572632
9919,0.4203178882598877,0.4203178882598877,0.4203178882598877
9920,0.4200182855129242,0.4200182855129242,0.4200182855129242
9934,0.41656050086021423,0.41656050086021423,0.41656050086021423
9942,0.41590896248817444,0.41590896248817444,0.41590896248817444
9955,0.419878214597702,0.419878214597702,0.419878214597702
9959,0.4210323691368103,0.4210323691368103,0.4210323691368103
9966,0.4234754145145416,0.4234754145145416,0.4234754145145416
9970,0.4234468936920166,0.4234468936920166,0.4234468936920166
9984,0.42095425724983215,0.42095425724983215,0.42095425724983215
9994,0.41889211535453796,0.41889211535453796,0.41889211535453796
10004,0.4190323054790497,0.4190323054790497,0.4190323054790497
10008,0.41863828897476196,0.41863828897476196,0.41863828897476196
10018,0.41990920901298523,0.41990920901298523,0.41990920901298523
10021,0.42088553309440613,0.42088553309440613,0.42088553309440613
10024,0.4191811978816986,0.4191811978816986,0.4191811978816986
10027,0.41847658157348633,0.41847658157348633,0.41847658157348633
10030,0.41814178228378296,0.41814178228378296,0.41814178228378296
10039,0.4192783534526825,0.4192783534526825,0.4192783534526825
10045,0.41886523365974426,0.41886523365974426,0.41886523365974426
10048,0.41902846097946167,0.41902846097946167,0.41902846097946167
10049,0.419105589389801,0.419105589389801,0.419105589389801
10054,0.4185599684715271,0.4185599684715271,0.4185599684715271
10068,0.41828179359436035,0.41828179359436035,0.41828179359436035
10070,0.41799992322921753,0.41799992322921753,0.41799992322921753
10072,0.41816824674606323,0.41816824674606323,0.41816824674606323
10073,0.41799846291542053,0.41799846291542053,0.41799846291542053
10076,0.41800716519355774,0.41800716519355774,0.41800716519355774
10078,0.41790273785591125,0.41790273785591125,0.41790273785591125
10085,0.4182244539260864,0.4182244539260864,0.4182244539260864
10087,0.41774052381515503,0.41774052381515503,0.41774052381515503
10088,0.4179953634738922,0.4179953634738922,0.4179953634738922
10090,0.4175652265548706,0.4175652265548706,0.4175652265548706
10092,0.4175003468990326,0.4175003468990326,0.4175003468990326
10098,0.41678786277770996,0.41678786277770996,0.41678786277770996
10105,0.4163800776004791,0.4163800776004791,0.4163800776004791
10106,0.4162273108959198,0.4162273108959198,0.4162273108959198
10107,0.4160434901714325,0.4160434901714325,0.4160434901714325
10113,0.4145152270793915,0.4145152270793915,0.4145152270793915
10130,0.41609859466552734,0.41609859466552734,0.41609859466552734
10141,0.4142794609069824,0.4142794609069824,0.4142794609069824
10143,0.41360026597976685,0.41360026597976685,0.41360026597976685
10153,0.4135066568851471,0.4135066568851471,0.4135066568851471
10154,0.41471603512763977,0.41471603512763977,0.41471603512763977
10157,0.41541650891304016,0.41541650891304016,0.41541650891304016
10159,0.4152795076370239,0.4152795076370239,0.4152795076370239
10160,0.4155213236808777,0.4155213236808777,0.4155213236808777
10164,0.4145289957523346,0.4145289957523346,0.4145289957523346
10167,0.41482770442962646,0.41482770442962646,0.41482770442962646
10171,0.41529399156570435,0.41529399156570435,0.41529399156570435
10185,0.41341257095336914,0.41341257095336914,0.41341257095336914
10201,0.4121428430080414,0.4121428430080414,0.4121428430080414
10207,0.41284629702568054,0.41284629702568054,0.41284629702568054
10210,0.4120836555957794,0.4120836555957794,0.4120836555957794
10213,0.41293931007385254,0.41293931007385254,0.41293931007385254
10229,0.41580626368522644,0.41580626368522644,0.41580626368522644
10233,0.4166623651981354,0.4166623651981354,0.4166623651981354
10235,0.41745173931121826,0.41745173931121826,0.41745173931121826
10238,0.4186491072177887,0.4186491072177887,0.4186491072177887
10248,0.41844436526298523,0.41844436526298523,0.41844436526298523
10249,0.41897886991500854,0.41897886991500854,0.41897886991500854
10259,0.4192614257335663,0.4192614257335663,0.4192614257335663
10265,0.42024916410446167,0.42024916410446167,0.42024916410446167
10269,0.4189853072166443,0.4189853072166443,0.4189853072166443
10270,0.41927868127822876,0.41927868127822876,0.41927868127822876
10281,0.4184589385986328,0.4184589385986328,0.4184589385986328
10286,0.4170420169830322,0.4170420169830322,0.4170420169830322
10290,0.41700154542922974,0.41700154542922974,0.41700154542922974
10291,0.41710537672042847,0.41710537672042847,0.41710537672042847
10296,0.4158807694911957,0.4158807694911957,0.4158807694911957
10301,0.41501080989837646,0.41501080989837646,0.41501080989837646
10304,0.41476738452911377,0.41476738452911377,0.41476738452911377
10318,0.4178946316242218,0.4178946316242218,0.4178946316242218
10320,0.4182320237159729,0.4182320237159729,0.4182320237159729
10326,0.4186512529850006,0.4186512529850006,0.4186512529850006
10330,0.4182475209236145,0.4182475209236145,0.4182475209236145
10331,0.41832196712493896,0.41832196712493896,0.41832196712493896
10333,0.41817009449005127,0.41817009449005127,0.41817009449005127
10335,0.417510986328125,0.417510986328125,0.417510986328125
10337,0.41748055815696716,0.41748055815696716,0.41748055815696716
10352,0.41605690121650696,0.41605690121650696,0.41605690121650696
10354,0.41619089245796204,0.41619089245796204,0.41619089245796204
10358,0.4154248833656311,0.4154248833656311,0.4154248833656311
10369,0.4176465570926666,0.4176465570926666,0.4176465570926666
10373,0.4181336760520935,0.4181336760520935,0.4181336760520935
10381,0.4180583953857422,0.4180583953857422,0.4180583953857422
10390,0.4184481203556061,0.4184481203556061,0.4184481203556061
10395,0.4187307059764862,0.4187307059764862,0.4187307059764862
10399,0.4186037480831146,0.4186037480831146,0.4186037480831146
10402,0.4185827970504761,0.4185827970504761,0.4185827970504761
10403,0.4183359742164612,0.4183359742164612,0.4183359742164612
10413,0.41834884881973267,0.41834884881973267,0.41834884881973267
10414,0.41814476251602173,0.41814476251602173,0.41814476251602173
10433,0.41965755820274353,0.41965755820274353,0.41965755820274353
10437,0.41943034529685974,0.41943034529685974,0.41943034529685974
10443,0.4208012819290161,0.4208012819290161,0.4208012819290161
10446,0.4210764467716217,0.4210764467716217,0.4210764467716217
10454,0.42198270559310913,0.42198270559310913,0.42198270559310913
10459,0.4223483204841614,0.4223483204841614,0.4223483204841614
10470,0.42101067304611206,0.42101067304611206,0.42101067304611206
10476,0.4201184809207916,0.4201184809207916,0.4201184809207916
10481,0.4202969968318939,0.4202969968318939,0.4202969968318939
10513,0.4235447943210602,0.4235447943210602,0.4235447943210602
10515,0.42324814200401306,0.42324814200401306,0.42324814200401306
10518,0.42311158776283264,0.42311158776283264,0.42311158776283264
10525,0.42487430572509766,0.42487430572509766,0.42487430572509766
10526,0.42465701699256897,0.42465701699256897,0.42465701699256897
10528,0.42403313517570496,0.42403313517570496,0.42403313517570496
10532,0.4240492284297943,0.4240492284297943,0.4240492284297943
10535,0.42395541071891785,0.42395541071891785,0.42395541071891785
10542,0.4252820312976837,0.4252820312976837,0.4252820312976837
10543,0.42526116967201233,0.42526116967201233,0.42526116967201233
10556,0.42354488372802734,0.42354488372802734,0.42354488372802734
10565,0.42251572012901306,0.42251572012901306,0.42251572012901306
10573,0.42305654287338257,0.42305654287338257,0.42305654287338257
10578,0.4219440817832947,0.4219440817832947,0.4219440817832947
10582,0.4225066900253296,0.4225066900253296,0.4225066900253296
10589,0.4233132600784302,0.4233132600784302,0.4233132600784302
10607,0.42352455854415894,0.42352455854415894,0.42352455854415894
10628,0.42213019728660583,0.42213019728660583,0.42213019728660583
10633,0.4225630760192871,0.4225630760192871,0.4225630760192871
10636,0.42283037304878235,0.42283037304878235,0.42283037304878235
10641,0.4234622120857239,0.4234622120857239,0.4234622120857239
10662,0.42486414313316345,0.42486414313316345,0.42486414313316345
10663,0.42502838373184204,0.42502838373184204,0.42502838373184204
10667,0.4247787296772003,0.4247787296772003,0.4247787296772003
10674,0.4233554005622864,0.4233554005622864,0.4233554005622864
10678,0.4242967963218689,0.4242967963218689,0.4242967963218689
10689,0.42341309785842896,0.42341309785842896,0.42341309785842896
10698,0.42262783646583557,0.42262783646583557,0.42262783646583557
10709,0.4233073592185974,0.4233073592185974,0.4233073592185974
10718,0.4237292408943176,0.4237292408943176,0.4237292408943176
10727,0.4233218729496002,0.4233218729496002,0.4233218729496002
10731,0.4239126443862915,0.4239126443862915,0.4239126443862915
10733,0.42413201928138733,0.42413201928138733,0.42413201928138733
10740,0.4245530664920807,0.4245530664920807,0.4245530664920807
10744,0.42463696002960205,0.42463696002960205,0.42463696002960205
10752,0.4250117838382721,0.4250117838382721,0.4250117838382721
10755,0.4251311719417572,0.4251311719417572,0.4251311719417572
10758,0.42536547780036926,0.42536547780036926,0.42536547780036926
10759,0.4255344569683075,0.4255344569683075,0.4255344569683075
10764,0.4264703691005707,0.4264703691005707,0.4264703691005707
10765,0.42670929431915283,0.42670929431915283,0.42670929431915283
10771,0.42566415667533875,0.42566415667533875,0.42566415667533875
10774,0.42508047819137573,0.42508047819137573,0.42508047819137573
10778,0.4246782660484314,0.4246782660484314,0.4246782660484314
10780,0.42445865273475647,0.42445865273475647,0.42445865273475647
10786,0.42406851053237915,0.42406851053237915,0.42406851053237915
10808,0.42185133695602417,0.42185133695602417,0.42185133695602417
10813,0.4224972724914551,0.4224972724914551,0.4224972724914551
10814,0.42265254259109497,0.42265254259109497,0.42265254259109497
10815,0.422802209854126,0.422802209854126,0.422802209854126
10824,0.423293799161911,0.423293799161911,0.423293799161911
10825,0.4229597747325897,0.4229597747325897,0.4229597747325897
10828,0.4223819077014923,0.4223819077014923,0.4223819077014923
10829,0.42219340801239014,0.42219340801239014,0.42219340801239014
10834,0.42253315448760986,0.42253315448760986,0.42253315448760986
10843,0.4217696785926819,0.4217696785926819,0.4217696785926819
10848,0.42215242981910706,0.42215242981910706,0.42215242981910706
10865,0.42281463742256165,0.42281463742256165,0.42281463742256165
10875,0.4247189164161682,0.4247189164161682,0.4247189164161682
10878,0.4247113764286041,0.4247113764286041,0.4247113764286041
10882,0.42653533816337585,0.42653533816337585,0.42653533816337585
10887,0.4284520149230957,0.4284520149230957,0.4284520149230957
10895,0.42810511589050293,0.42810511589050293,0.42810511589050293
10896,0.4279692471027374,0.4279692471027374,0.4279692471027374
10897,0.4275224208831787,0.4275224208831787,0.4275224208831787
10916,0.4259259104728699,0.4259259104728699,0.4259259104728699
10917,0.42591404914855957,0.42591404914855957,0.42591404914855957
10921,0.4250016510486603,0.4250016510486603,0.4250016510486603
10929,0.4255971908569336,0.4255971908569336,0.4255971908569336
10932,0.4266393482685089,0.4266393482685089,0.4266393482685089
10942,0.42627209424972534,0.42627209424972534,0.42627209424972534
10950,0.42537909746170044,0.42537909746170044,0.42537909746170044
10955,0.4247623085975647,0.4247623085975647,0.4247623085975647
10958,0.4248598515987396,0.4248598515987396,0.4248598515987396
10972,0.4253900647163391,0.4253900647163391,0.4253900647163391
10975,0.4249298572540283,0.4249298572540283,0.4249298572540283
10980,0.4254048466682434,0.4254048466682434,0.4254048466682434
10982,0.42530378699302673,0.42530378699302673,0.42530378699302673
10984,0.42535674571990967,0.42535674571990967,0.42535674571990967
10985,0.4257267117500305,0.4257267117500305,0.4257267117500305
10992,0.42399588227272034,0.42399588227272034,0.42399588227272034
11004,0.4250432252883911,0.4250432252883911,0.4250432252883911
11009,0.4240451753139496,0.4240451753139496,0.4240451753139496
11013,0.4236716628074646,0.4236716628074646,0.4236716628074646
11014,0.4233981668949127,0.4233981668949127,0.4233981668949127
11015,0.4234105348587036,0.4234105348587036,0.4234105348587036
11016,0.42358556389808655,0.42358556389808655,0.42358556389808655
11019,0.4236067533493042,0.4236067533493042,0.4236067533493042
11031,0.4248008728027344,0.4248008728027344,0.4248008728027344
11036,0.4251953959465027,0.4251953959465027,0.4251953959465027
11039,0.4245452284812927,0.4245452284812927,0.4245452284812927
11040,0.42438292503356934,0.42438292503356934,0.42438292503356934
11051,0.42520129680633545,0.42520129680633545,0.42520129680633545
11053,0.42550140619277954,0.42550140619277954,0.42550140619277954
11058,0.4264619052410126,0.4264619052410126,0.4264619052410126
11067,0.42714235186576843,0.42714235186576843,0.42714235186576843
11072,0.42494311928749084,0.42494311928749084,0.42494311928749084
11075,0.4250684678554535,0.4250684678554535,0.4250684678554535
11088,0.42413973808288574,0.42413973808288574,0.42413973808288574
11089,0.42421847581863403,0.42421847581863403,0.42421847581863403
11091,0.4244655668735504,0.4244655668735504,0.4244655668735504
11094,0.42407989501953125,0.42407989501953125,0.42407989501953125
11101,0.4241311550140381,0.4241311550140381,0.4241311550140381
11115,0.4224022924900055,0.4224022924900055,0.4224022924900055
11118,0.4222988784313202,0.4222988784313202,0.4222988784313202
11124,0.4218403100967407,0.4218403100967407,0.4218403100967407
11127,0.42134565114974976,0.42134565114974976,0.42134565114974976
11134,0.4204564690589905,0.4204564690589905,0.4204564690589905
11147,0.41851332783699036,0.41851332783699036,0.41851332783699036
11161,0.4161659777164459,0.4161659777164459,0.4161659777164459
11162,0.4162505865097046,0.4162505865097046,0.4162505865097046
11165,0.416178435087204,0.416178435087204,0.416178435087204
11176,0.41545021533966064,0.41545021533966064,0.41545021533966064
